carClassNbr,rn,gender,cnt,percent
6288,2,남자,9,33.3
6288,3,여자,5,18.5
6288,1,법인및사업자,13,48.1
6289,1,남자,6,54.5
6289,2,법인및사업자,5,45.5
6290,2,남자,4,40
6290,3,여자,1,10
6290,1,법인및사업자,5,50
6291,1,남자,1,100
6292,1,남자,21,61.8
6292,3,여자,5,14.7
6292,2,법인및사업자,8,23.5
6293,1,남자,61,67
6293,3,여자,9,9.9
6293,2,법인및사업자,21,23.1
6294,3,남자,1,14.3
6294,2,여자,2,28.6
6294,1,법인및사업자,4,57.1
6295,1,남자,2,66.7
6295,2,여자,1,33.3
6296,1,법인및사업자,2,100
6300,1,남자,2117,46
6300,3,여자,929,20.2
6300,2,법인및사업자,1561,33.9
6301,3,남자,3,17.6
6301,2,여자,5,29.4
6301,1,법인및사업자,9,52.9
6302,2,남자,4,40
6302,3,여자,1,10
6302,1,법인및사업자,5,50
6303,1,남자,3,60
6303,3,여자,1,20
6303,2,법인및사업자,1,20
6304,1,남자,221,39.1
6304,3,여자,169,29.9
6304,2,법인및사업자,175,31
6305,1,남자,169,44
6305,3,여자,49,12.8
6305,2,법인및사업자,166,43.2
6306,1,남자,274,58.7
6306,3,여자,46,9.9
6306,2,법인및사업자,147,31.5
6308,2,남자,218,39.8
6308,3,여자,102,18.6
6308,1,법인및사업자,228,41.6
6309,1,남자,104,61.9
6309,3,여자,19,11.3
6309,2,법인및사업자,45,26.8
6310,1,남자,1,50
6310,2,법인및사업자,1,50
6311,1,남자,489,46.8
6311,3,여자,140,13.4
6311,2,법인및사업자,415,39.8
6312,1,남자,177,56.9
6312,3,여자,52,16.7
6312,2,법인및사업자,82,26.4
6313,1,남자,822,50.6
6313,3,여자,166,10.2
6313,2,법인및사업자,637,39.2
6314,2,남자,33,40.2
6314,3,여자,5,6.1
6314,1,법인및사업자,44,53.7
6315,1,남자,250,54.5
6315,3,여자,50,10.9
6315,2,법인및사업자,159,34.6
6316,2,남자,19,34.5
6316,3,여자,2,3.6
6316,1,법인및사업자,34,61.8
6317,1,남자,14,42.4
6317,3,여자,7,21.2
6317,2,법인및사업자,12,36.4
6319,1,남자,564,40.6
6319,3,여자,321,23.1
6319,2,법인및사업자,504,36.3
6320,2,남자,41,36.9
6320,3,여자,22,19.8
6320,1,법인및사업자,48,43.2
6322,1,남자,13,59.1
6322,2,여자,7,31.8
6322,3,법인및사업자,2,9.1
6323,2,남자,27,42.2
6323,3,여자,4,6.3
6323,1,법인및사업자,33,51.6
6326,2,남자,309,43
6326,3,여자,51,7.1
6326,1,법인및사업자,359,49.9
6327,1,남자,6,37.5
6327,2,여자,6,37.5
6327,3,법인및사업자,4,25
6328,2,남자,11,34.4
6328,3,여자,5,15.6
6328,1,법인및사업자,16,50
6329,1,남자,739,48.9
6329,3,여자,179,11.8
6329,2,법인및사업자,593,39.2
6330,2,남자,418,35.5
6330,3,여자,241,20.4
6330,1,법인및사업자,520,44.1
6331,1,남자,17,51.5
6331,3,여자,2,6.1
6331,2,법인및사업자,14,42.4
6332,1,남자,14,48.3
6332,3,여자,4,13.8
6332,2,법인및사업자,11,37.9
6333,1,법인및사업자,1,100
6334,1,남자,3,60
6334,2,법인및사업자,2,40
6335,1,남자,2090,53
6335,3,여자,541,13.7
6335,2,법인및사업자,1312,33.3
6336,1,남자,360,49.8
6336,3,여자,112,15.5
6336,2,법인및사업자,251,34.7
6338,1,남자,561,41.9
6338,3,여자,260,19.4
6338,2,법인및사업자,517,38.6
6339,1,법인및사업자,1,100
6340,1,남자,4,57.1
6340,2,여자,2,28.6
6340,3,법인및사업자,1,14.3
6341,1,남자,3,60
6341,2,법인및사업자,2,40
6342,1,남자,40,47.6
6342,3,여자,8,9.5
6342,2,법인및사업자,36,42.9
6343,1,남자,90,55.2
6343,3,여자,17,10.4
6343,2,법인및사업자,56,34.4
6345,1,남자,9,50
6345,3,여자,2,11.1
6345,2,법인및사업자,7,38.9
6346,2,남자,3,37.5
6346,1,법인및사업자,5,62.5
6347,1,남자,138,59.2
6347,3,여자,17,7.3
6347,2,법인및사업자,78,33.5
6348,1,남자,328,48.1
6348,3,여자,126,18.5
6348,2,법인및사업자,228,33.4
6349,2,남자,34,38.2
6349,3,여자,16,18
6349,1,법인및사업자,39,43.8
6350,2,남자,2,18.2
6350,3,여자,1,9.1
6350,1,법인및사업자,8,72.7
6351,1,남자,50,48.5
6351,3,여자,7,6.8
6351,2,법인및사업자,46,44.7
6352,1,남자,19,47.5
6352,3,여자,2,5
6352,2,법인및사업자,19,47.5
6353,1,남자,54,49.1
6353,3,여자,14,12.7
6353,2,법인및사업자,42,38.2
6354,2,남자,7,26.9
6354,1,법인및사업자,19,73.1
6355,1,남자,1,50
6355,2,법인및사업자,1,50
6356,1,남자,301,44
6356,3,여자,123,18
6356,2,법인및사업자,260,38
6357,1,남자,165,62.5
6357,3,여자,25,9.5
6357,2,법인및사업자,74,28
6358,2,남자,429,40.7
6358,3,여자,111,10.5
6358,1,법인및사업자,515,48.8
6359,1,남자,259,48
6359,3,여자,68,12.6
6359,2,법인및사업자,213,39.4
6360,1,남자,161,50.3
6360,3,여자,40,12.5
6360,2,법인및사업자,119,37.2
6361,2,남자,14,38.9
6361,3,여자,2,5.6
6361,1,법인및사업자,20,55.6
6362,1,남자,52,43.7
6362,3,여자,27,22.7
6362,2,법인및사업자,40,33.6
6364,2,남자,46,43.8
6364,3,여자,9,8.6
6364,1,법인및사업자,50,47.6
6365,2,남자,1,20
6365,1,법인및사업자,4,80
6366,1,남자,131,55.3
6366,3,여자,20,8.4
6366,2,법인및사업자,86,36.3
6368,2,남자,7,25.9
6368,3,여자,2,7.4
6368,1,법인및사업자,18,66.7
6369,2,남자,99,34.6
6369,3,여자,69,24.1
6369,1,법인및사업자,118,41.3
6370,1,남자,37,44.6
6370,3,여자,19,22.9
6370,2,법인및사업자,27,32.5
6371,1,남자,436,45.5
6371,3,여자,88,9.2
6371,2,법인및사업자,434,45.3
6372,1,남자,111,52.4
6372,3,여자,44,20.8
6372,2,법인및사업자,57,26.9
6373,2,남자,88,42.9
6373,3,여자,18,8.8
6373,1,법인및사업자,99,48.3
6374,1,남자,33,44
6374,3,여자,9,12
6374,2,법인및사업자,33,44
6375,1,남자,7,63.6
6375,3,여자,1,9.1
6375,2,법인및사업자,3,27.3
6376,2,남자,72,33.2
6376,3,여자,72,33.2
6376,1,법인및사업자,73,33.6
6377,2,남자,33,33.3
6377,3,여자,18,18.2
6377,1,법인및사업자,48,48.5
6379,1,남자,8,61.5
6379,3,여자,2,15.4
6379,2,법인및사업자,3,23.1
6380,2,남자,1,14.3
6380,1,법인및사업자,6,85.7
6382,2,남자,3,30
6382,3,여자,3,30
6382,1,법인및사업자,4,40
6383,3,남자,2,15.4
6383,2,여자,3,23.1
6383,1,법인및사업자,8,61.5
6384,1,남자,76,41.3
6384,3,여자,42,22.8
6384,2,법인및사업자,66,35.9
6385,1,남자,5,38.5
6385,3,여자,3,23.1
6385,2,법인및사업자,5,38.5
6386,1,남자,13,50
6386,3,여자,5,19.2
6386,2,법인및사업자,8,30.8
6387,2,남자,102,40.2
6387,3,여자,17,6.7
6387,1,법인및사업자,135,53.1
6388,2,남자,33,35.1
6388,3,여자,23,24.5
6388,1,법인및사업자,38,40.4
6389,2,남자,2,33.3
6389,1,법인및사업자,4,66.7
6390,2,남자,38,33
6390,3,여자,12,10.4
6390,1,법인및사업자,65,56.5
6391,1,남자,8,44.4
6391,3,여자,3,16.7
6391,2,법인및사업자,7,38.9
6392,2,남자,1,33.3
6392,1,법인및사업자,2,66.7
6393,2,남자,1,14.3
6393,3,여자,1,14.3
6393,1,법인및사업자,5,71.4
6394,2,남자,112,46.5
6394,3,여자,12,5
6394,1,법인및사업자,117,48.5
6395,1,남자,24,49
6395,3,여자,7,14.3
6395,2,법인및사업자,18,36.7
6396,2,남자,94,41.6
6396,3,여자,10,4.4
6396,1,법인및사업자,122,54
6397,2,남자,95,44.4
6397,3,여자,18,8.4
6397,1,법인및사업자,101,47.2
6398,1,남자,67,47.9
6398,3,여자,16,11.4
6398,2,법인및사업자,57,40.7
6399,2,남자,11,45.8
6399,1,법인및사업자,13,54.2
6400,2,남자,31,40.3
6400,3,여자,7,9.1
6400,1,법인및사업자,39,50.6
6401,2,남자,109,46.6
6401,3,여자,14,6
6401,1,법인및사업자,111,47.4
6402,1,남자,15,48.4
6402,3,여자,1,3.2
6402,2,법인및사업자,15,48.4
6404,2,남자,2,25
6404,1,법인및사업자,6,75
6405,2,남자,73,42.9
6405,3,여자,17,10
6405,1,법인및사업자,80,47.1
6406,2,남자,14,28
6406,3,여자,4,8
6406,1,법인및사업자,32,64
6407,1,남자,65,65
6407,3,여자,9,9
6407,2,법인및사업자,26,26
6408,1,남자,3,75
6408,2,법인및사업자,1,25
6409,1,남자,527,50.8
6409,3,여자,129,12.4
6409,2,법인및사업자,382,36.8
6410,2,남자,167,46.9
6410,3,여자,21,5.9
6410,1,법인및사업자,168,47.2
6411,2,남자,16,35.6
6411,3,여자,3,6.7
6411,1,법인및사업자,26,57.8
6412,1,남자,38,43.2
6412,3,여자,12,13.6
6412,2,법인및사업자,38,43.2
6415,2,남자,20,37
6415,3,여자,7,13
6415,1,법인및사업자,27,50
6417,1,남자,57,44.9
6417,3,여자,13,10.2
6417,2,법인및사업자,57,44.9
6418,1,남자,93,39.7
6418,3,여자,48,20.5
6418,2,법인및사업자,93,39.7
6419,2,남자,31,43.1
6419,3,여자,8,11.1
6419,1,법인및사업자,33,45.8
6420,2,남자,22,35.5
6420,3,여자,9,14.5
6420,1,법인및사업자,31,50
6421,2,남자,96,37.2
6421,3,여자,29,11.2
6421,1,법인및사업자,133,51.6
6423,1,남자,25,65.8
6423,3,여자,2,5.3
6423,2,법인및사업자,11,28.9
6424,1,남자,742,46.3
6424,3,여자,208,13
6424,2,법인및사업자,651,40.7
6425,1,남자,2,66.7
6425,2,법인및사업자,1,33.3
6426,2,남자,16,42.1
6426,3,여자,1,2.6
6426,1,법인및사업자,21,55.3
6427,2,남자,26,44.1
6427,3,여자,4,6.8
6427,1,법인및사업자,29,49.2
6428,1,남자,2,66.7
6428,2,법인및사업자,1,33.3
6429,1,남자,14,51.9
6429,3,여자,4,14.8
6429,2,법인및사업자,9,33.3
6430,1,남자,11,55
6430,2,법인및사업자,9,45
6431,2,남자,189,41
6431,3,여자,82,17.8
6431,1,법인및사업자,190,41.2
6432,2,남자,61,39.6
6432,3,여자,7,4.5
6432,1,법인및사업자,86,55.8
6433,2,남자,149,43.8
6433,3,여자,31,9.1
6433,1,법인및사업자,160,47.1
6434,1,남자,1,50
6434,2,여자,1,50
6435,1,남자,38,52.8
6435,3,여자,5,6.9
6435,2,법인및사업자,29,40.3
6436,2,남자,21,42
6436,1,법인및사업자,29,58
6437,1,남자,3,60
6437,3,여자,1,20
6437,2,법인및사업자,1,20
6438,2,남자,46,45.5
6438,3,여자,5,5
6438,1,법인및사업자,50,49.5
6439,1,남자,7,58.3
6439,3,여자,2,16.7
6439,2,법인및사업자,3,25
6440,1,남자,3,100
6441,2,여자,1,33.3
6441,1,법인및사업자,2,66.7
6442,1,남자,39,53.4
6442,3,여자,10,13.7
6442,2,법인및사업자,24,32.9
6443,2,남자,64,46.4
6443,3,여자,8,5.8
6443,1,법인및사업자,66,47.8
6444,2,남자,21,45.7
6444,3,여자,3,6.5
6444,1,법인및사업자,22,47.8
6445,2,남자,46,38.3
6445,3,여자,11,9.2
6445,1,법인및사업자,63,52.5
6446,2,남자,147,44.1
6446,3,여자,27,8.1
6446,1,법인및사업자,159,47.7
6447,2,남자,72,42.4
6447,3,여자,9,5.3
6447,1,법인및사업자,89,52.4
6448,2,남자,382,44.6
6448,3,여자,90,10.5
6448,1,법인및사업자,384,44.9
6449,1,남자,43,53.1
6449,3,여자,16,19.8
6449,2,법인및사업자,22,27.2
6450,1,남자,6,85.7
6450,2,법인및사업자,1,14.3
6451,1,남자,95,45.7
6451,3,여자,25,12
6451,2,법인및사업자,88,42.3
6452,2,남자,10,45.5
6452,3,여자,1,4.5
6452,1,법인및사업자,11,50
6453,1,남자,16,57.1
6453,3,여자,1,3.6
6453,2,법인및사업자,11,39.3
6455,2,남자,23,45.1
6455,3,여자,4,7.8
6455,1,법인및사업자,24,47.1
6456,2,남자,102,38.5
6456,3,여자,33,12.5
6456,1,법인및사업자,130,49.1
6457,1,남자,10,50
6457,3,여자,1,5
6457,2,법인및사업자,9,45
6458,2,남자,28,32.2
6458,3,여자,11,12.6
6458,1,법인및사업자,48,55.2
6459,2,남자,26,40
6459,3,여자,6,9.2
6459,1,법인및사업자,33,50.8
6460,1,남자,44,45.8
6460,3,여자,10,10.4
6460,2,법인및사업자,42,43.8
6461,2,남자,81,41.8
6461,3,여자,18,9.3
6461,1,법인및사업자,95,49
6462,2,남자,4,25
6462,3,여자,3,18.8
6462,1,법인및사업자,9,56.3
6464,2,남자,2,33.3
6464,3,여자,1,16.7
6464,1,법인및사업자,3,50
6465,2,남자,2,28.6
6465,3,여자,1,14.3
6465,1,법인및사업자,4,57.1
6466,1,남자,266,54.6
6466,3,여자,61,12.5
6466,2,법인및사업자,160,32.9
6467,1,남자,69,48.3
6467,3,여자,34,23.8
6467,2,법인및사업자,40,28
6468,1,법인및사업자,3,100
6469,1,남자,16,48.5
6469,3,여자,3,9.1
6469,2,법인및사업자,14,42.4
6470,2,남자,10,26.3
6470,3,여자,2,5.3
6470,1,법인및사업자,26,68.4
6471,1,남자,825,49.3
6471,3,여자,174,10.4
6471,2,법인및사업자,675,40.3
6472,2,남자,12,27.3
6472,3,여자,5,11.4
6472,1,법인및사업자,27,61.4
6473,1,남자,42,47.2
6473,3,여자,12,13.5
6473,2,법인및사업자,35,39.3
6474,1,남자,1424,56.1
6474,3,여자,257,10.1
6474,2,법인및사업자,856,33.7
6476,2,남자,2,33.3
6476,1,법인및사업자,4,66.7
6477,1,남자,1,50
6477,2,여자,1,50
6478,2,남자,12,41.4
6478,3,여자,2,6.9
6478,1,법인및사업자,15,51.7
6479,2,남자,15,36.6
6479,3,여자,1,2.4
6479,1,법인및사업자,25,61
6480,2,남자,38,30.2
6480,3,여자,15,11.9
6480,1,법인및사업자,73,57.9
6482,2,남자,13,46.4
6482,1,법인및사업자,15,53.6
6483,1,남자,69,55.2
6483,3,여자,15,12
6483,2,법인및사업자,41,32.8
6484,1,남자,25,58.1
6484,3,여자,4,9.3
6484,2,법인및사업자,14,32.6
6485,1,남자,1009,53.4
6485,3,여자,218,11.5
6485,2,법인및사업자,664,35.1
6487,2,남자,1,16.7
6487,1,법인및사업자,5,83.3
6489,1,남자,9,45
6489,3,여자,2,10
6489,2,법인및사업자,9,45
6491,1,남자,7,46.7
6491,3,여자,4,26.7
6491,2,법인및사업자,4,26.7
6492,1,남자,7,53.8
6492,2,여자,4,30.8
6492,3,법인및사업자,2,15.4
6493,1,남자,11,47.8
6493,3,여자,5,21.7
6493,2,법인및사업자,7,30.4
6494,1,남자,1,100
6495,2,남자,3,27.3
6495,3,여자,3,27.3
6495,1,법인및사업자,5,45.5
6496,2,남자,11,40.7
6496,3,여자,3,11.1
6496,1,법인및사업자,13,48.1
6497,2,남자,5,35.7
6497,1,법인및사업자,9,64.3
6498,1,남자,198,63.5
6498,3,여자,31,9.9
6498,2,법인및사업자,83,26.6
6499,1,남자,241,60.6
6499,3,여자,48,12.1
6499,2,법인및사업자,109,27.4
6500,2,남자,14,38.9
6500,3,여자,2,5.6
6500,1,법인및사업자,20,55.6
6501,2,남자,295,31.1
6501,3,여자,105,11.1
6501,1,법인및사업자,548,57.8
6502,1,남자,675,44.9
6502,3,여자,155,10.3
6502,2,법인및사업자,674,44.8
6503,2,남자,180,39.8
6503,3,여자,72,15.9
6503,1,법인및사업자,200,44.2
6504,2,남자,2,33.3
6504,1,법인및사업자,4,66.7
6505,2,남자,1,25
6505,3,여자,1,25
6505,1,법인및사업자,2,50
6506,2,남자,128,37.5
6506,3,여자,38,11.1
6506,1,법인및사업자,175,51.3
6510,2,남자,16,35.6
6510,3,여자,7,15.6
6510,1,법인및사업자,22,48.9
6511,1,남자,7,77.8
6511,3,여자,1,11.1
6511,2,법인및사업자,1,11.1
6512,1,남자,2,66.7
6512,2,여자,1,33.3
6513,1,남자,473,47.2
6513,3,여자,105,10.5
6513,2,법인및사업자,424,42.3
6515,2,남자,164,32.8
6515,3,여자,114,22.8
6515,1,법인및사업자,222,44.4
6516,2,남자,50,39.7
6516,3,여자,22,17.5
6516,1,법인및사업자,54,42.9
6517,2,남자,6,30
6517,3,여자,2,10
6517,1,법인및사업자,12,60
6520,1,남자,7,50
6520,3,여자,3,21.4
6520,2,법인및사업자,4,28.6
6521,1,남자,1054,51.3
6521,3,여자,318,15.5
6521,2,법인및사업자,683,33.2
6522,1,남자,503,50.9
6522,3,여자,162,16.4
6522,2,법인및사업자,324,32.8
6523,2,남자,4,36.4
6523,3,여자,2,18.2
6523,1,법인및사업자,5,45.5
6524,1,남자,16,76.2
6524,3,여자,2,9.5
6524,2,법인및사업자,3,14.3
6525,2,남자,9,40.9
6525,1,법인및사업자,13,59.1
6528,1,남자,10,50
6528,3,여자,2,10
6528,2,법인및사업자,8,40
6529,1,남자,1,100
6530,2,남자,2,28.6
6530,1,법인및사업자,5,71.4
6531,1,남자,359,56.3
6531,3,여자,64,10
6531,2,법인및사업자,215,33.7
6532,2,남자,4,23.5
6532,3,여자,1,5.9
6532,1,법인및사업자,12,70.6
6533,2,남자,119,38
6533,3,여자,59,18.8
6533,1,법인및사업자,135,43.1
6534,1,법인및사업자,1,100
6535,2,남자,59,31.7
6535,3,여자,30,16.1
6535,1,법인및사업자,97,52.2
6536,2,남자,9,42.9
6536,1,법인및사업자,12,57.1
6537,2,남자,382,32.1
6537,3,여자,143,12
6537,1,법인및사업자,665,55.9
6538,2,남자,34,42.5
6538,3,여자,10,12.5
6538,1,법인및사업자,36,45
6539,2,남자,11,24.4
6539,3,여자,5,11.1
6539,1,법인및사업자,29,64.4
6540,1,남자,22,56.4
6540,3,여자,6,15.4
6540,2,법인및사업자,11,28.2
6541,1,남자,3,75
6541,2,법인및사업자,1,25
6542,1,남자,1,33.3
6542,3,여자,1,33.3
6542,2,법인및사업자,1,33.3
6543,2,남자,11,29.7
6543,3,여자,3,8.1
6543,1,법인및사업자,23,62.2
6545,1,남자,1,100
6546,1,남자,4,50
6546,3,여자,2,25
6546,2,법인및사업자,2,25
6547,1,남자,1458,49.1
6547,3,여자,348,11.7
6547,2,법인및사업자,1166,39.2
6548,2,남자,152,30.6
6548,3,여자,67,13.5
6548,1,법인및사업자,278,55.9
6549,1,남자,42,52.5
6549,3,여자,6,7.5
6549,2,법인및사업자,32,40
6550,1,남자,14,51.9
6550,3,여자,5,18.5
6550,2,법인및사업자,8,29.6
6551,2,남자,292,37.3
6551,3,여자,61,7.8
6551,1,법인및사업자,430,54.9
6552,1,남자,130,45.5
6552,3,여자,45,15.7
6552,2,법인및사업자,111,38.8
6553,2,남자,292,41.7
6553,3,여자,76,10.9
6553,1,법인및사업자,332,47.4
6554,1,남자,135,48.4
6554,3,여자,23,8.2
6554,2,법인및사업자,121,43.4
6555,1,남자,4,50
6555,2,법인및사업자,4,50
6557,2,남자,68,29.8
6557,3,여자,65,28.5
6557,1,법인및사업자,95,41.7
6558,1,남자,870,44.5
6558,3,여자,422,21.6
6558,2,법인및사업자,663,33.9
6559,1,법인및사업자,1,100
6560,1,남자,24,60
6560,3,여자,6,15
6560,2,법인및사업자,10,25
6561,1,남자,6,75
6561,2,법인및사업자,2,25
6562,2,남자,2,22.2
6562,3,여자,1,11.1
6562,1,법인및사업자,6,66.7
6563,2,남자,62,36
6563,3,여자,39,22.7
6563,1,법인및사업자,71,41.3
6564,2,남자,7,25
6564,3,여자,6,21.4
6564,1,법인및사업자,15,53.6
6565,1,남자,2,50
6565,3,여자,1,25
6565,2,법인및사업자,1,25
6566,1,남자,136,56.2
6566,3,여자,20,8.3
6566,2,법인및사업자,86,35.5
6567,1,남자,313,47.3
6567,3,여자,45,6.8
6567,2,법인및사업자,304,45.9
6568,1,남자,2406,51.4
6568,3,여자,557,11.9
6568,2,법인및사업자,1714,36.6
6569,1,법인및사업자,1,100
6570,1,남자,198,60.4
6570,3,여자,22,6.7
6570,2,법인및사업자,108,32.9
6573,2,남자,136,40.6
6573,3,여자,41,12.2
6573,1,법인및사업자,158,47.2
6574,2,남자,164,36.9
6574,3,여자,74,16.6
6574,1,법인및사업자,207,46.5
6575,1,남자,5,71.4
6575,2,법인및사업자,2,28.6
6576,2,남자,812,42.8
6576,3,여자,184,9.7
6576,1,법인및사업자,900,47.5
6577,1,여자,3,60
6577,2,법인및사업자,2,40
6578,2,남자,1,20
6578,3,여자,1,20
6578,1,법인및사업자,3,60
6580,2,남자,1,20
6580,3,여자,1,20
6580,1,법인및사업자,3,60
6582,2,남자,23,43.4
6582,3,여자,2,3.8
6582,1,법인및사업자,28,52.8
6583,1,남자,23,57.5
6583,3,여자,3,7.5
6583,2,법인및사업자,14,35
6584,1,남자,21,48.8
6584,3,여자,2,4.7
6584,2,법인및사업자,20,46.5
6586,1,남자,6,46.2
6586,3,여자,1,7.7
6586,2,법인및사업자,6,46.2
6587,1,남자,5,50
6587,3,여자,1,10
6587,2,법인및사업자,4,40
6588,2,남자,23,37.7
6588,3,여자,10,16.4
6588,1,법인및사업자,28,45.9
6589,1,남자,17,56.7
6589,3,여자,5,16.7
6589,2,법인및사업자,8,26.7
6590,1,법인및사업자,2,100
6591,2,여자,1,25
6591,1,법인및사업자,3,75
6592,1,남자,106,51.7
6592,3,여자,34,16.6
6592,2,법인및사업자,65,31.7
6595,2,남자,20,45.5
6595,3,여자,2,4.5
6595,1,법인및사업자,22,50
6596,1,남자,435,47.1
6596,3,여자,90,9.8
6596,2,법인및사업자,398,43.1
6597,2,남자,1178,37.2
6597,3,여자,808,25.5
6597,1,법인및사업자,1179,37.3
6598,1,남자,3,100
6600,1,남자,283,52.7
6600,3,여자,77,14.3
6600,2,법인및사업자,177,33
6601,1,남자,118,66.7
6601,3,여자,11,6.2
6601,2,법인및사업자,48,27.1
6602,1,남자,7,58.3
6602,3,여자,2,16.7
6602,2,법인및사업자,3,25
6605,2,남자,11,30.6
6605,3,여자,1,2.8
6605,1,법인및사업자,24,66.7
6606,2,남자,2,28.6
6606,1,법인및사업자,5,71.4
6607,1,남자,21,45.7
6607,3,여자,9,19.6
6607,2,법인및사업자,16,34.8
6608,1,남자,32,46.4
6608,3,여자,10,14.5
6608,2,법인및사업자,27,39.1
6609,2,남자,74,36.5
6609,3,여자,13,6.4
6609,1,법인및사업자,116,57.1
6611,1,남자,1,50
6611,2,법인및사업자,1,50
6612,1,법인및사업자,1,100
6613,2,남자,4,30.8
6613,3,여자,2,15.4
6613,1,법인및사업자,7,53.8
6614,1,남자,11,52.4
6614,3,여자,3,14.3
6614,2,법인및사업자,7,33.3
6615,2,남자,13,25.5
6615,3,여자,3,5.9
6615,1,법인및사업자,35,68.6
6616,1,남자,4,80
6616,2,법인및사업자,1,20
6617,2,남자,239,38.5
6617,3,여자,40,6.4
6617,1,법인및사업자,342,55.1
6618,2,남자,39,37.9
6618,3,여자,7,6.8
6618,1,법인및사업자,57,55.3
6619,2,남자,145,42.2
6619,3,여자,24,7
6619,1,법인및사업자,175,50.9
6620,2,남자,26,42.6
6620,3,여자,6,9.8
6620,1,법인및사업자,29,47.5
6621,2,남자,26,48.1
6621,3,여자,1,1.9
6621,1,법인및사업자,27,50
6622,2,남자,17,34.7
6622,3,여자,1,2
6622,1,법인및사업자,31,63.3
6623,1,남자,15,53.6
6623,3,여자,3,10.7
6623,2,법인및사업자,10,35.7
6624,2,남자,1,16.7
6624,3,여자,1,16.7
6624,1,법인및사업자,4,66.7
6625,2,남자,21,37.5
6625,3,여자,6,10.7
6625,1,법인및사업자,29,51.8
6626,2,남자,3,42.9
6626,1,법인및사업자,4,57.1
6628,2,남자,15,34.9
6628,3,여자,4,9.3
6628,1,법인및사업자,24,55.8
6629,2,남자,247,40.7
6629,3,여자,38,6.3
6629,1,법인및사업자,322,53
6630,2,남자,160,36.8
6630,3,여자,48,11
6630,1,법인및사업자,227,52.2
6631,2,남자,20,33.9
6631,3,여자,5,8.5
6631,1,법인및사업자,34,57.6
6634,1,남자,4,50
6634,3,여자,1,12.5
6634,2,법인및사업자,3,37.5
6635,2,남자,81,40.7
6635,3,여자,13,6.5
6635,1,법인및사업자,105,52.8
6636,2,남자,59,32.4
6636,3,여자,11,6
6636,1,법인및사업자,112,61.5
6637,2,남자,27,36
6637,3,여자,8,10.7
6637,1,법인및사업자,40,53.3
6638,1,남자,7,70
6638,2,법인및사업자,3,30
